coverage,retained_samples,deferred_samples,p_defer_given_pos,p_defer_given_neg,retained_positives,retained_prevalence,automated_false_negatives,automated_false_positives,sensitivity_retained,specificity_retained,ppv_retained,npv_retained,brier_score,ece,ece_equal_width,ece_equal_mass,auroc,auprc,architecture,loss_type,seed,target,temporal_bin,calibration_method,threshold_method,threshold_value
0.9,3589,398,0.2033898305084746,0.09501312335958005,141.0,0.03928670938980217,40.0,333.0,0.7163120567375887,0.9034222737819025,0.23271889400921658,0.9873217115689382,0.0847296437739297,0.16903040008077086,0.16903039225963337,0.16903040008077086,0.9072686807852429,0.29896619005986963,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,temperature,youden_validation,0.5458083748817444
1.0,3987,0,0.0,0.0,177.0,0.04439428141459744,57.0,481.0,0.6779661016949152,0.873753280839895,0.19966722129783693,0.9831659775546367,0.10448782024274211,0.19673047582300043,0.19673047832357934,0.19673047582300043,0.8847294511914824,0.2724249436741296,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,temperature,youden_validation,0.5458083748817444
0.5,1994,1993,0.9661016949152542,0.47821522309711284,6.0,0.003009027081243731,6.0,1.0,0.0,0.9994969818913481,0.0,0.9969894631209232,0.006788993195352211,0.049384218495836116,0.049384213124617646,0.049384218495836116,0.8832159624413145,0.018938658052311385,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,temperature,fixed_0.5,0.5
0.6,2393,1594,0.7853107344632768,0.38188976377952755,38.0,0.015879648976180525,10.0,43.0,0.7368421052631579,0.9817409766454352,0.39436619718309857,0.9956933677863911,0.022686982592502503,0.07492385299956505,0.07492384740462424,0.07492385299956505,0.9468543971393452,0.393991998472129,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,temperature,fixed_0.5,0.5
0.7,2791,1196,0.5875706214689266,0.2866141732283465,73.0,0.026155499820852742,11.0,134.0,0.8493150684931506,0.9506990434142752,0.3163265306122449,0.9957610789980732,0.04479484344964563,0.10954062779547813,0.10954061686586881,0.10954062779547813,0.9415464634551998,0.36663881729337644,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,temperature,fixed_0.5,0.5
0.8,3190,797,0.3728813559322034,0.19186351706036744,111.0,0.034796238244514104,20.0,269.0,0.8198198198198198,0.9126339720688535,0.25277777777777777,0.9929328621908127,0.06808417933687348,0.14243314245622313,0.14243313713133524,0.14243314245622313,0.9275446280967554,0.3299432726678872,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,temperature,fixed_0.5,0.5
0.9,3589,398,0.1694915254237288,0.09658792650918635,147.0,0.04095848425745333,34.0,439.0,0.7687074829931972,0.8724578733294596,0.20471014492753623,0.9888047415212381,0.08870568489110979,0.17188373815779998,0.17188373253716835,0.17188373815779998,0.9064240455043144,0.29700797985880956,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,temperature,fixed_0.5,0.5
1.0,3987,0,0.0,0.0,177.0,0.04439428141459744,48.0,605.0,0.7288135593220338,0.8412073490813649,0.17574931880108993,0.9852443897940363,0.10448782024274211,0.19673047582300043,0.19673047416754944,0.19673047582300043,0.8847294511914824,0.2724249436741296,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,temperature,fixed_0.5,0.5
0.5,1994,1993,0.9661016949152542,0.47821522309711284,6.0,0.003009027081243731,6.0,0.0,0.0,1.0,,0.9969909729187563,0.0032455372451579,0.015079426851007742,0.015079425436742566,0.015079426851007742,0.7793427230046949,0.0098670990156228,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,offset,youden_validation,0.10163329169154167
0.6,2393,1594,0.943502824858757,0.3745406824146982,10.0,0.004178854993731718,10.0,0.0,0.0,1.0,,0.9958211450062683,0.004505343153412626,0.01741364218272826,0.01741364283189084,0.01741364218272826,0.7503147293327739,0.010940843951243001,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,offset,youden_validation,0.10163329169154167
0.7,2791,1196,0.903954802259887,0.2719160104986877,17.0,0.006091006807595844,17.0,0.0,0.0,1.0,,0.9939089931924041,0.00649515384606324,0.0200398142800931,0.020039814748257046,0.0200398142800931,0.7752449213283006,0.022220820105273455,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,offset,youden_validation,0.10163329169154167
0.8,3190,797,0.6610169491525424,0.1784776902887139,60.0,0.018808777429467086,32.0,33.0,0.4666666666666667,0.9894568690095846,0.45901639344262296,0.9897730904442313,0.0151221047352314,0.018406674233892917,0.021865781247732592,0.018406674233892917,0.8919808306709265,0.32803953570285627,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,offset,youden_validation,0.10163329169154167
0.9,3589,398,0.2994350282485876,0.09055118110236221,124.0,0.03455001393145723,52.0,147.0,0.5806451612903226,0.9575757575757575,0.3287671232876712,0.9845697329376855,0.027414833973351524,0.022344582330349364,0.021362670424025055,0.022344582330349364,0.9079202159847322,0.33993726796624296,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,offset,youden_validation,0.10163329169154167
1.0,3987,0,0.0,0.0,177.0,0.04439428141459744,57.0,407.0,0.6779661016949152,0.8931758530183727,0.22770398481973433,0.9835260115606936,0.03606993592330624,0.02265993099456925,0.022071996147333007,0.02265993099456925,0.8927636164123554,0.31104842595216625,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,offset,youden_validation,0.10163329169154167
0.5,1994,1993,0.9661016949152542,0.47821522309711284,6.0,0.003009027081243731,6.0,0.0,0.0,1.0,,0.9969909729187563,0.0032455372451579,0.015079426851007742,0.015079425436742566,0.015079426851007742,0.7793427230046949,0.0098670990156228,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,offset,fixed_0.5,0.5
0.6,2393,1594,0.943502824858757,0.3745406824146982,10.0,0.004178854993731718,10.0,0.0,0.0,1.0,,0.9958211450062683,0.004505343153412626,0.01741364218272826,0.01741364283189084,0.01741364218272826,0.7503147293327739,0.010940843951243001,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,offset,fixed_0.5,0.5
0.7,2791,1196,0.903954802259887,0.2719160104986877,17.0,0.006091006807595844,17.0,0.0,0.0,1.0,,0.9939089931924041,0.00649515384606324,0.0200398142800931,0.020039814748257046,0.0200398142800931,0.7752449213283006,0.022220820105273455,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,offset,fixed_0.5,0.5
0.8,3190,797,0.8022598870056498,0.17191601049868765,35.0,0.0109717868338558,35.0,0.0,0.0,1.0,,0.9890282131661442,0.011161292899738023,0.020694330839883993,0.020694331817772693,0.020694330839883993,0.8121621009735114,0.04141951559277577,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,offset,fixed_0.5,0.5
0.9,3589,398,0.5988700564971752,0.07664041994750656,71.0,0.01978266926720535,71.0,0.0,0.0,1.0,,0.9802173307327946,0.01904996990365539,0.019030769049652143,0.019030769722778573,0.019030769049652143,0.8405984514248653,0.0941608431337652,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,offset,fixed_0.5,0.5
1.0,3987,0,0.0,0.0,177.0,0.04439428141459744,177.0,0.0,0.0,1.0,,0.9556057185854026,0.03606993592330625,0.022659932485806604,0.022071996061371956,0.022659932485806604,0.8927636164123554,0.31104842595216625,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,offset,fixed_0.5,0.5
0.5,1994,1993,0.9661016949152542,0.47821522309711284,6.0,0.003009027081243731,6.0,0.0,0.0,1.0,,0.9969909729187563,0.0030146511720673484,0.003984824183255475,0.003774622709788345,0.003984824183255475,0.7947686116700201,0.008502949129202478,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,platt,youden_validation,0.11108467727899551
0.6,2393,1594,0.943502824858757,0.3745406824146982,10.0,0.004178854993731718,10.0,0.0,0.0,1.0,,0.9958211450062683,0.004241798122676256,0.0065412274553552216,0.006541226633637209,0.0065412274553552216,0.7616869492236676,0.012178957469119886,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,platt,youden_validation,0.11108467727899551
0.7,2791,1196,0.8587570621468926,0.2740157480314961,25.0,0.00895736295234683,18.0,5.0,0.28,0.9981923355025307,0.5833333333333334,0.9935228499460238,0.007664466039407921,0.00965719118609054,0.01052101348856793,0.00965719118609054,0.8401735357917571,0.2485663545213956,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,platt,youden_validation,0.11108467727899551
0.8,3190,797,0.519774011299435,0.18503937007874016,85.0,0.02664576802507837,36.0,88.0,0.5764705882352941,0.971658615136876,0.35766423357664234,0.9882083196855552,0.020624454559876215,0.010363854626306773,0.012460639471988133,0.010363854626306773,0.9128161409491332,0.348513380938689,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,platt,youden_validation,0.11108467727899551
0.9,3589,398,0.22033898305084745,0.09422572178477691,138.0,0.03845082195597659,46.0,252.0,0.6666666666666666,0.9269776876267748,0.26744186046511625,0.9858243451463791,0.03052996751390645,0.011731161899822115,0.012953053244386217,0.011731161899822115,0.9040122795744985,0.32322799830300114,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,platt,youden_validation,0.11108467727899551
1.0,3987,0,0.0,0.0,177.0,0.04439428141459744,51.0,551.0,0.711864406779661,0.8553805774278215,0.1861152141802068,0.9845921450151057,0.03635061626433491,0.013707020329633845,0.014739138264127745,0.013707020329633845,0.8843676320121001,0.29466297588788365,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,platt,youden_validation,0.11108467727899551
0.5,1994,1993,0.9661016949152542,0.47821522309711284,6.0,0.003009027081243731,6.0,0.0,0.0,1.0,,0.9969909729187563,0.0030146511720673484,0.003984824183255475,0.003774622709788345,0.003984824183255475,0.7947686116700201,0.008502949129202478,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,platt,fixed_0.5,0.5
0.6,2393,1594,0.943502824858757,0.3745406824146982,10.0,0.004178854993731718,10.0,0.0,0.0,1.0,,0.9958211450062683,0.004241798122676256,0.0065412274553552216,0.006541226633637209,0.0065412274553552216,0.7616869492236676,0.012178957469119886,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,platt,fixed_0.5,0.5
0.7,2791,1196,0.8926553672316384,0.27244094488188975,19.0,0.00680759584378359,19.0,0.0,0.0,1.0,,0.9931924041562165,0.006925900423317022,0.010023226412952503,0.010023226609119203,0.010023226412952503,0.7882395382395383,0.02781117826076728,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,platt,fixed_0.5,0.5
0.8,3190,797,0.768361581920904,0.17349081364829397,41.0,0.012852664576802508,41.0,0.0,0.0,1.0,,0.9871473354231975,0.012734677732649077,0.012542769522679865,0.012542769930626158,0.012542769522679865,0.8208180684537871,0.044498933392642444,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,platt,fixed_0.5,0.5
0.9,3589,398,0.559322033898305,0.07847769028871392,78.0,0.021733073279465033,78.0,0.0,0.0,1.0,,0.978266926720535,0.020736025142375738,0.014400571753502133,0.014400574213890818,0.014400571753502133,0.8394204295656873,0.09198325419573906,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,platt,fixed_0.5,0.5
1.0,3987,0,0.0,0.0,177.0,0.04439428141459744,176.0,0.0,0.005649717514124294,1.0,1.0,0.955845459106874,0.03635061626433491,0.013707020329633845,0.01473913696349968,0.013707020329633845,0.8843676320121001,0.29466297588788365,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,platt,fixed_0.5,0.5
0.5,1994,1993,0.9661016949152542,0.47821522309711284,6.0,0.003009027081243731,6.0,0.0,0.0,1.0,,0.9969909729187563,0.0030400902672225293,0.007010108320259208,0.007010108580179475,0.007010108320259208,0.8087692823608317,0.010900212057604726,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,analytic_weight,youden_validation,0.06757531315088272
0.6,2393,1594,0.943502824858757,0.3745406824146982,10.0,0.004178854993731718,10.0,0.0,0.0,1.0,,0.9958211450062683,0.004214792532890334,0.007878777032972592,0.007878776282816191,0.007878777032972592,0.7671842215694503,0.011293276388071573,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,analytic_weight,youden_validation,0.06757531315088272
0.7,2791,1196,0.903954802259887,0.2719160104986877,17.0,0.006091006807595844,17.0,0.0,0.0,1.0,,0.9939089931924041,0.006091822568439241,0.008677288859519362,0.008677289113789444,0.008677288859519362,0.785889986852708,0.024759780993288058,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,analytic_weight,youden_validation,0.06757531315088272
0.8,3190,797,0.7570621468926554,0.17401574803149605,43.0,0.013479623824451411,34.0,6.0,0.20930232558139536,0.998093422306959,0.6,0.9892913385826771,0.011799709899060378,0.008480864238478594,0.008394751537205845,0.008480864238478594,0.8533782635363321,0.23934624951504696,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,analytic_weight,youden_validation,0.06757531315088272
0.9,3589,398,0.3502824858757062,0.08818897637795275,115.0,0.032042351629980495,56.0,96.0,0.5130434782608696,0.9723661485319517,0.38064516129032255,0.9836924868957484,0.025836481300433117,0.01417501799229768,0.010249614511095205,0.01417501799229768,0.9046957522965633,0.338269162273128,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,analytic_weight,youden_validation,0.06757531315088272
1.0,3987,0,0.0,0.0,177.0,0.04439428141459744,62.0,359.0,0.6497175141242938,0.905774278215223,0.24261603375527427,0.9823512667235981,0.03667354114247757,0.020192231902007522,0.008043590739672125,0.020192231902007522,0.8942880021353263,0.3158952224460176,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,analytic_weight,youden_validation,0.06757531315088272
0.5,1994,1993,0.9661016949152542,0.47821522309711284,6.0,0.003009027081243731,6.0,0.0,0.0,1.0,,0.9969909729187563,0.0030400902672225293,0.007010108320259208,0.007010108580179475,0.007010108320259208,0.8087692823608317,0.010900212057604726,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,analytic_weight,fixed_0.5,0.5
0.6,2393,1594,0.943502824858757,0.3745406824146982,10.0,0.004178854993731718,10.0,0.0,0.0,1.0,,0.9958211450062683,0.004214792532890334,0.007878777032972592,0.007878776282816191,0.007878777032972592,0.7671842215694503,0.011293276388071573,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,analytic_weight,fixed_0.5,0.5
0.7,2791,1196,0.903954802259887,0.2719160104986877,17.0,0.006091006807595844,17.0,0.0,0.0,1.0,,0.9939089931924041,0.006091822568439241,0.008677288859519362,0.008677289113789444,0.008677288859519362,0.785889986852708,0.024759780993288058,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,analytic_weight,fixed_0.5,0.5
0.8,3190,797,0.8022598870056498,0.17191601049868765,35.0,0.0109717868338558,35.0,0.0,0.0,1.0,,0.9890282131661442,0.010722454058003044,0.007894884806190586,0.0071819346328047,0.007894884806190586,0.8179397781299524,0.043972009915832264,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,analytic_weight,fixed_0.5,0.5
0.9,3589,398,0.5932203389830508,0.07690288713910762,72.0,0.020061298411813876,72.0,0.0,0.0,1.0,,0.9799387015881861,0.018984432968853455,0.009679900785125988,0.0026854750248516586,0.009679900785125988,0.8467443844185385,0.10893467152660702,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,analytic_weight,fixed_0.5,0.5
1.0,3987,0,0.0,0.0,177.0,0.04439428141459744,177.0,0.0,0.0,1.0,,0.9556057185854026,0.03667354114247757,0.020192230037960834,0.008043590963918342,0.020192230037960834,0.8942880021353263,0.3158952224460176,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,analytic_weight,fixed_0.5,0.5
0.5,1994,1993,,,,,30.36,,,,,,0.12560226977835626,,,,,,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,random_baseline,youden_validation,0.5634985336009701
0.6,2393,1594,,,,,38.1,,,,,,0.12521544319624534,,,,,,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,random_baseline,youden_validation,0.5634985336009701
0.7,2791,1196,,,,,43.68,,,,,,0.12553311684502358,,,,,,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,random_baseline,youden_validation,0.5634985336009701
0.8,3190,797,,,,,49.45,,,,,,0.12547142030764866,,,,,,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,random_baseline,youden_validation,0.5634985336009701
0.9,3589,398,,,,,56.01,,,,,,0.12535258029634508,,,,,,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,random_baseline,youden_validation,0.5634985336009701
1.0,3987,0,,,,,62.0,,,,,,0.12537336872049068,,,,,,resnet50,weighted_bce,ensemble,Pleural Effusion,T2_2016,random_baseline,youden_validation,0.5634985336009701
0.5,1218,1218,0.9294117647058824,0.484474691620587,6.0,0.0049261083743842365,6.0,1.0,0.0,0.9991749174917491,0.0,0.9950698438783895,0.032902453344927585,0.15576704233930186,0.15576704233930186,0.15576704233930186,0.5552805280528054,0.06271349214661176,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,raw,youden_validation,0.5634985336009701
0.6,1462,974,0.6941176470588235,0.38919608677158657,26.0,0.017783857729138167,12.0,19.0,0.5384615384615384,0.9867688022284122,0.42424242424242425,0.9916025192442267,0.04966263723056261,0.17616188681706058,0.1761618868170606,0.17616188681706058,0.861233126205271,0.3266571163415015,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,raw,youden_validation,0.5634985336009701
0.7,1706,730,0.5411764705882353,0.29094002552105486,39.0,0.022860492379835874,13.0,48.0,0.6666666666666666,0.9712057588482303,0.35135135135135137,0.9920343137254902,0.06728341684305587,0.20312295945314518,0.2031229594531452,0.20312295945314518,0.8699798501838094,0.3209702686668638,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,raw,youden_validation,0.5634985336009701
0.8,1949,487,0.4,0.19268396427052317,51.0,0.02616726526423807,13.0,82.0,0.7450980392156863,0.9567966280295047,0.31666666666666665,0.9928922908693275,0.08429091035501673,0.22874374014354154,0.22874374014354154,0.22874374014354154,0.8735820988036942,0.32033323685052834,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,raw,youden_validation,0.5634985336009701
0.9,2193,243,0.21176470588235294,0.09570395576350489,67.0,0.030551755585955312,20.0,135.0,0.7014925373134329,0.9365004703668862,0.25824175824175827,0.9900546991546494,0.10333349979572296,0.25245191487805835,0.2524519148780584,0.25245191487805835,0.8758582440572303,0.30332724966095337,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,raw,youden_validation,0.5634985336009701
1.0,2436,0,0.0,0.0,85.0,0.03489326765188834,27.0,215.0,0.6823529411764706,0.9085495533815398,0.21245421245421245,0.9875173370319001,0.122725233888037,0.2751185415135099,0.27511854151350984,0.2751185415135099,0.869247128881327,0.27931882575843625,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,raw,youden_validation,0.5634985336009701
0.5,1218,1218,0.7529411764705882,0.490854955338154,21.0,0.017241379310344827,4.0,26.0,0.8095238095238095,0.9782790309106099,0.3953488372093023,0.9965957446808511,0.04225294282320074,0.16041613954626588,0.16041613954626588,0.16041613954626588,0.8668098818474759,0.3912966656318283,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,raw,fixed_0.5,0.5
0.6,1462,974,0.5411764705882353,0.39472564866014465,39.0,0.02667578659370725,9.0,63.0,0.7692307692307693,0.9557273366127899,0.3225806451612903,0.9934258582907232,0.06092672419960184,0.18344295313351505,0.1834429531335151,0.18344295313351505,0.9002468601906409,0.3611322985882259,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,raw,fixed_0.5,0.5
0.7,1706,730,0.32941176470588235,0.29859634198213525,57.0,0.03341148886283705,12.0,113.0,0.7894736842105263,0.9314736203759855,0.2848101265822785,0.9922480620155039,0.07858717560856733,0.20724370710265208,0.20724370710265214,0.20724370710265208,0.8978115391571713,0.33147750154874867,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,raw,fixed_0.5,0.5
0.8,1949,487,0.24705882352941178,0.19821352615908125,64.0,0.032837352488455616,13.0,172.0,0.796875,0.9087533156498674,0.22869955156950672,0.992468134414832,0.0942195909131744,0.2332530209283925,0.23325302092839253,0.2332530209283925,0.8868866047745358,0.3151945650715625,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,raw,fixed_0.5,0.5
0.9,2193,243,0.11764705882352941,0.09910676307954062,75.0,0.03419972640218878,15.0,246.0,0.8,0.8838526912181303,0.19607843137254902,0.9920508744038156,0.10885078752473917,0.2551178711885685,0.25511787118856843,0.2551178711885685,0.8803021718602456,0.2984324996230813,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,raw,fixed_0.5,0.5
1.0,2436,0,0.0,0.0,85.0,0.03489326765188834,20.0,353.0,0.7647058823529411,0.8498511271799234,0.15550239234449761,0.9900891972249752,0.12272523388803698,0.2751185415135099,0.27511854151350984,0.2751185415135099,0.869247128881327,0.27931882575843625,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,raw,fixed_0.5,0.5
0.5,1218,1218,0.9411764705882353,0.4840493407060825,5.0,0.004105090311986864,5.0,0.0,0.0,1.0,,0.9958949096880131,0.0076096134483291345,0.04736076633649312,0.04736076504885171,0.04736076633649312,0.5714756801319044,0.006885357924822295,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,temperature,youden_validation,0.5458083748817444
0.6,1462,974,0.8,0.38536792854104635,17.0,0.011627906976744186,11.0,10.0,0.35294117647058826,0.9930795847750865,0.375,0.9923928077455049,0.018829887083578977,0.06823605670696876,0.06823605625914403,0.06823605670696876,0.8181559128841849,0.3112107203630122,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,temperature,youden_validation,0.5458083748817444
0.7,1706,730,0.5764705882352941,0.28966397277754147,36.0,0.021101992966002344,13.0,47.0,0.6388888888888888,0.9718562874251497,0.32857142857142857,0.9920537897310513,0.03832019334378244,0.10174859894749655,0.10174859715854927,0.10174859894749655,0.8728210246174317,0.3364581332676907,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,temperature,youden_validation,0.5458083748817444
0.8,1949,487,0.4235294117647059,0.19183326244151425,49.0,0.025141097998973832,14.0,104.0,0.7142857142857143,0.9452631578947368,0.2517985611510791,0.9922651933701657,0.0596311630687705,0.13845648319045203,0.13845647784908532,0.13845648319045203,0.8744468313641246,0.3183655004567626,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,temperature,youden_validation,0.5458083748817444
0.9,2193,243,0.23529411764705882,0.09485325393449597,65.0,0.029639762881896944,21.0,170.0,0.676923076923077,0.9201127819548872,0.205607476635514,0.989388580090955,0.0807627812925246,0.17106764146788883,0.17106763391198768,0.17106764146788883,0.8719852515905147,0.2895926066900267,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,temperature,youden_validation,0.5458083748817444
1.0,2436,0,0.0,0.0,85.0,0.03489326765188834,28.0,263.0,0.6705882352941176,0.8881327094853254,0.178125,0.9867674858223062,0.10075315066133306,0.1993020375951978,0.19930204236344704,0.1993020375951978,0.8620662046188106,0.2602251046253079,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,temperature,youden_validation,0.5458083748817444
0.5,1218,1218,0.9411764705882353,0.4840493407060825,5.0,0.004105090311986864,5.0,0.0,0.0,1.0,,0.9958949096880131,0.0076096134483291345,0.04736076633649312,0.04736076504885171,0.04736076633649312,0.5714756801319044,0.006885357924822295,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,temperature,fixed_0.5,0.5
0.6,1462,974,0.7294117647058823,0.3879200340280732,23.0,0.01573187414500684,9.0,26.0,0.6086956521739131,0.9819318971507992,0.35,0.9936708860759493,0.02446783176276528,0.07370313699006852,0.07370313714359022,0.07370313699006852,0.8647913708191075,0.36629459297930866,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,temperature,fixed_0.5,0.5
0.7,1706,730,0.5058823529411764,0.29221607826456825,42.0,0.0246189917936694,12.0,73.0,0.7142857142857143,0.9561298076923077,0.2912621359223301,0.9925140361821585,0.04471687963625623,0.10649719274060196,0.10649719942417891,0.10649719274060196,0.8862751831501832,0.33581841858474043,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,temperature,fixed_0.5,0.5
0.8,1949,487,0.35294117647058826,0.19438536792854105,55.0,0.028219599794766546,14.0,147.0,0.7454545454545455,0.9223864836325237,0.21808510638297873,0.9920499716070414,0.06570820045641568,0.14214558970792868,0.1421455834490969,0.14214558970792868,0.8811750023999232,0.311302356355234,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,temperature,fixed_0.5,0.5
0.9,2193,243,0.16470588235294117,0.09740535942152276,71.0,0.03237574099407205,17.0,237.0,0.7605633802816901,0.8883129123468426,0.18556701030927836,0.991062039957939,0.08453448236379224,0.17285280499558062,0.17285280748250495,0.17285280499558062,0.875004978030293,0.2842834740009986,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,temperature,fixed_0.5,0.5
1.0,2436,0,0.0,0.0,85.0,0.03489326765188834,24.0,336.0,0.7176470588235294,0.8570820927264994,0.15365239294710328,0.9882295242766062,0.10075315066133306,0.19930204354098133,0.19930204236344704,0.19930204354098133,0.8620662046188106,0.2602251046253079,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,temperature,fixed_0.5,0.5
0.5,1218,1218,0.9529411764705882,0.48362398979157806,4.0,0.003284072249589491,4.0,0.0,0.0,1.0,,0.9967159277504105,0.0035877805048243725,0.01571349932832035,0.014677752063216639,0.01571349932832035,0.3045716639209226,0.0028134381495712613,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,offset,youden_validation,0.10163329169154167
0.6,1462,974,0.8705882352941177,0.38281582305401957,11.0,0.007523939808481532,11.0,0.0,0.0,1.0,,0.9924760601915185,0.0076699381615440085,0.014255951836491169,0.013994922066456479,0.014255951836491169,0.6695069231251174,0.02023167148074645,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,offset,youden_validation,0.10163329169154167
0.7,1706,730,0.8470588235294118,0.27988090174393876,13.0,0.0076201641266119575,13.0,0.0,0.0,1.0,,0.9923798358733881,0.008033765327853198,0.019794590939338573,0.01835991914524912,0.019794590939338573,0.6211549820527965,0.012019207127975485,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,offset,youden_validation,0.10163329169154167
0.8,1949,487,0.6588235294117647,0.18332624415142493,29.0,0.014879425346331451,17.0,16.0,0.41379310344827586,0.9916666666666667,0.42857142857142855,0.9911504424778761,0.012924265731830123,0.02159024666724349,0.022606978141318044,0.02159024666724349,0.7894576149425286,0.19858577221537005,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,offset,youden_validation,0.10163329169154167
0.9,2193,243,0.29411764705882354,0.09272649936197362,60.0,0.027359781121751026,24.0,61.0,0.6,0.9714017815283638,0.3711340206185567,0.9885496183206107,0.022146311595424482,0.020782398888938947,0.026104466051094295,0.020782398888938947,0.8642444131895609,0.28084677308417527,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,offset,youden_validation,0.10163329169154167
1.0,2436,0,0.0,0.0,85.0,0.03489326765188834,27.0,215.0,0.6823529411764706,0.9085495533815398,0.21245421245421245,0.9875173370319001,0.02911966269365767,0.02292358810510272,0.02564392041121357,0.02292358810510272,0.8685165261340607,0.27066411507059773,resnet50,weighted_bce,ensemble,Pleural Effusion,T3_2017,offset,youden_validation,0.10163329169154167
